,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1186,1186,1186,GerDracor/chezy-euryanthe.xml,König nähert sich und vereinigt die Hände der Liebenden.,0,56,stage_direction,3,11,pre_speech,,,,,love,S,,1823.0,positive,emotions of affection
1187,1187,1187,GerDracor/chezy-euryanthe.xml,Schlußchor.,0,11,stage_direction,3,11,pre_speech,,,,,no_annotation,S,,1823.0,no_annotation,no_annotation
1188,1188,1188,GerDracor/chezy-euryanthe.xml,Nun selig Glück will jedes Leid versöhnen!,0,42,character_speech,3,11,,"EURYANTHE, ADOLAR.",#euryanthe #adolar,346.0,UNKNOWN,joy,S,,1823.0,positive,emotions of pleasure
1189,1189,1189,GerDracor/chezy-euryanthe.xml,"
              Nun feiert hoch in vollen Jubeltönen
              Der Ritter Schmuck, die treu'ste aller Schönen.",0,113,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,joy,S,,1823.0,positive,emotions of pleasure
1190,1190,1190,GerDracor/chezy-euryanthe.xml,"Geprüftes Paar, besiegt ist Nacht und Tod,
              Die Wahrheit strahlt im reinsten Morgenrot,
              Der Himmel schirmt dies Band!",128,272,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,no_annotation,S,,1823.0,no_annotation,no_annotation
1191,1191,1191,GerDracor/chezy-euryanthe.xml,Heil Adolar!,287,299,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,"admiration, reverence",S,,1823.0,positive,emotions of affection
1192,1192,1192,GerDracor/chezy-euryanthe.xml,In vollen Jubeltönen!,300,321,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,joy,S,,1823.0,positive,emotions of pleasure
1193,1193,1193,GerDracor/chezy-euryanthe.xml,Heil Euryanth'!,336,351,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,"admiration, reverence",S,,1823.0,positive,emotions of affection
1194,1194,1194,GerDracor/chezy-euryanthe.xml,Der Treusten aller Schönen.,352,379,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,"admiration, reverence",S,,1823.0,positive,emotions of affection
1195,1195,1195,GerDracor/chezy-euryanthe.xml,Heil Adolar!,394,406,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,"admiration, reverence",S,,1823.0,positive,emotions of affection
1196,1196,1196,GerDracor/chezy-euryanthe.xml,Heil Euryanth'.,407,422,character_speech,3,11,,CHOR.,#chor,347.0,UNKNOWN,"admiration, reverence",S,,1823.0,positive,emotions of affection
