,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
3802,3802,3802,GerDracor/lessing-nathan-der-weise.xml,recht wohl!,209,220,character_speech,5,8,,TEMPELHERR.,#tempelherr,1251.0,MALE,no_annotation,no_annotation,no_annotation
3803,3803,3803,GerDracor/lessing-nathan-der-weise.xml,"– Das ändert, Nathan,
              Das ändert alles!",221,274,character_speech,5,8,,TEMPELHERR.,#tempelherr,1251.0,MALE,no_annotation,no_annotation,no_annotation
3804,3804,3804,GerDracor/lessing-nathan-der-weise.xml,"– Saladin, wir kamen
              Auf dein Geheiß.",275,326,character_speech,5,8,,TEMPELHERR.,#tempelherr,1251.0,MALE,no_annotation,no_annotation,no_annotation
3805,3805,3805,GerDracor/lessing-nathan-der-weise.xml,"Allein, ich hatte dich
              Verleitet: itzt bemüh dich nur nicht weiter!",327,408,character_speech,5,8,,TEMPELHERR.,#tempelherr,1251.0,MALE,no_annotation,no_annotation,no_annotation
3806,3806,3806,GerDracor/lessing-nathan-der-weise.xml,"
              Wie gach nun wieder, junger Mann!",0,48,character_speech,5,8,,SALADIN.,#saladin,1252.0,MALE,no_annotation,no_annotation,no_annotation
3807,3807,3807,GerDracor/lessing-nathan-der-weise.xml,"– Soll alles
              Dir denn entgegen kommen?",49,101,character_speech,5,8,,SALADIN.,#saladin,1252.0,MALE,no_annotation,no_annotation,no_annotation
3808,3808,3808,GerDracor/lessing-nathan-der-weise.xml,"alles dich
              Erraten?",102,135,character_speech,5,8,,SALADIN.,#saladin,1252.0,MALE,no_annotation,no_annotation,no_annotation
3809,3809,3809,GerDracor/lessing-nathan-der-weise.xml,Nun du hörst ja!,0,16,character_speech,5,8,,TEMPELHERR.,#tempelherr,1253.0,MALE,no_annotation,no_annotation,no_annotation
3810,3810,3810,GerDracor/lessing-nathan-der-weise.xml,"siehst ja, Sultan!",17,35,character_speech,5,8,,TEMPELHERR.,#tempelherr,1253.0,MALE,joy,positive,emotions of pleasure
3811,3811,3811,GerDracor/lessing-nathan-der-weise.xml,"
              Ei wahrlich!",0,27,character_speech,5,8,,SALADIN.,#saladin,1254.0,MALE,no_annotation,no_annotation,no_annotation
3812,3812,3812,GerDracor/lessing-nathan-der-weise.xml,"– Schlimm genug, daß deiner Sache
              Du nicht gewisser warst!",28,100,character_speech,5,8,,SALADIN.,#saladin,1254.0,MALE,suffering,negative,emotions of suffering and empathy
3813,3813,3813,GerDracor/lessing-nathan-der-weise.xml,So bin ichs nun.,0,16,character_speech,5,8,,TEMPELHERR.,#tempelherr,1255.0,MALE,no_annotation,no_annotation,no_annotation
3814,3814,3814,GerDracor/lessing-nathan-der-weise.xml,"
              Wer so auf irgend eine Wohltat trotzt,
              Nimmt sie zurück.",0,85,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3815,3815,3815,GerDracor/lessing-nathan-der-weise.xml,"Was du gerettet, ist
              Deswegen nicht dein Eigentum.",86,150,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3816,3816,3816,GerDracor/lessing-nathan-der-weise.xml,"Sonst wär'
              Der Räuber, den sein Geiz ins Feuer jagt,
              So gut ein Held, wie du!",151,256,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,abhorrence,negative,emotions of rejection
3817,3817,3817,GerDracor/lessing-nathan-der-weise.xml,"
              Komm, liebes Mädchen,
              Komm!",0,56,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,compassion,negative,emotions of suffering and empathy
3818,3818,3818,GerDracor/lessing-nathan-der-weise.xml,Nimms mit ihm nicht so genau.,57,86,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3819,3819,3819,GerDracor/lessing-nathan-der-weise.xml,"Denn wär'
              Er anders; wär' er minder warm und stolz:
              Er hätt' es bleiben lassen, dich zu retten.",87,210,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,abhorrence,negative,emotions of rejection
3820,3820,3820,GerDracor/lessing-nathan-der-weise.xml,Du mußt ihm eins fürs andre rechnen.,225,261,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3821,3821,3821,GerDracor/lessing-nathan-der-weise.xml,– Komm!,262,269,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3822,3822,3822,GerDracor/lessing-nathan-der-weise.xml,Beschäm ihn!,284,296,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,compassion,negative,emotions of suffering and empathy
3823,3823,3823,GerDracor/lessing-nathan-der-weise.xml,"tu, was ihm zu tun geziemte!",297,325,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3824,3824,3824,GerDracor/lessing-nathan-der-weise.xml,Bekenn' ihm deine Liebe!,340,364,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,love,positive,emotions of affection
3825,3825,3825,GerDracor/lessing-nathan-der-weise.xml,trage dich ihm an!,365,383,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3826,3826,3826,GerDracor/lessing-nathan-der-weise.xml,"Und wenn er dich verschmäht; dirs je vergißt,
              Wie ungleich mehr in diesem Schritte du
              Für ihn getan, als er für dich ... Was hat
              Er denn für dich getan?",398,592,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3827,3827,3827,GerDracor/lessing-nathan-der-weise.xml,"Ein wenig sich
              Beräuchern lassen!",593,640,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3828,3828,3828,GerDracor/lessing-nathan-der-weise.xml,ist was Rechts!,641,656,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,no_annotation,no_annotation,no_annotation
3829,3829,3829,GerDracor/lessing-nathan-der-weise.xml,"– so hat
              Er meines Bruders, meines Assad, nichts!",657,720,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,love,positive,emotions of affection
3830,3830,3830,GerDracor/lessing-nathan-der-weise.xml,"So trägt er seine Larve, nicht sein Herz.",735,776,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,love,positive,emotions of affection
3831,3831,3831,GerDracor/lessing-nathan-der-weise.xml,"Komm, Liebe ...",791,806,character_speech,5,8,,SALADIN.,#saladin,1256.0,MALE,love,positive,emotions of affection
3832,3832,3832,GerDracor/lessing-nathan-der-weise.xml,"
              Geh!",0,19,character_speech,5,8,,SITTAH.,#sittah,1257.0,FEMALE,no_annotation,no_annotation,no_annotation
3833,3833,3833,GerDracor/lessing-nathan-der-weise.xml,"geh, Liebe, geh!",20,36,character_speech,5,8,,SITTAH.,#sittah,1257.0,FEMALE,love,positive,emotions of affection
3834,3834,3834,GerDracor/lessing-nathan-der-weise.xml,"Es ist
              Für deine Dankbarkeit noch immer wenig;
              Noch immer nichts.",37,130,character_speech,5,8,,SITTAH.,#sittah,1257.0,FEMALE,suffering,negative,emotions of suffering and empathy
3835,3835,3835,GerDracor/lessing-nathan-der-weise.xml,Halt Saladin!,0,13,character_speech,5,8,,NATHAN.,#nathan,1258.0,MALE,no_annotation,no_annotation,no_annotation
3836,3836,3836,GerDracor/lessing-nathan-der-weise.xml,halt Sittah!,14,26,character_speech,5,8,,NATHAN.,#nathan,1258.0,MALE,being moved,being moved,being moved
3837,3837,3837,GerDracor/lessing-nathan-der-weise.xml,Auch du?,0,8,character_speech,5,8,,SALADIN.,#saladin,1259.0,MALE,no_annotation,no_annotation,no_annotation
3838,3838,3838,GerDracor/lessing-nathan-der-weise.xml,Hier hat noch einer mit zu sprechen ...,0,39,character_speech,5,8,,NATHAN.,#nathan,1260.0,MALE,no_annotation,no_annotation,no_annotation
3839,3839,3839,GerDracor/lessing-nathan-der-weise.xml,"
              Wer leugnet das?",0,31,character_speech,5,8,,SALADIN.,#saladin,1261.0,MALE,no_annotation,no_annotation,no_annotation
3840,3840,3840,GerDracor/lessing-nathan-der-weise.xml,"– Unstreitig, Nathan, kömmt
              So einem Pflegevater eine Stimme
              Mit zu!",32,128,character_speech,5,8,,SALADIN.,#saladin,1261.0,MALE,no_annotation,no_annotation,no_annotation
3841,3841,3841,GerDracor/lessing-nathan-der-weise.xml,"Die erste, wenn du willst.",129,155,character_speech,5,8,,SALADIN.,#saladin,1261.0,MALE,no_annotation,no_annotation,no_annotation
3842,3842,3842,GerDracor/lessing-nathan-der-weise.xml,"– Du hörst,
              Ich weiß der Sache ganze Lage.",156,212,character_speech,5,8,,SALADIN.,#saladin,1261.0,MALE,no_annotation,no_annotation,no_annotation
3843,3843,3843,GerDracor/lessing-nathan-der-weise.xml,"
              Nicht so ganz!",0,29,character_speech,5,8,,NATHAN.,#nathan,1262.0,MALE,no_annotation,no_annotation,no_annotation
3844,3844,3844,GerDracor/lessing-nathan-der-weise.xml,"–
              Ich rede nicht von mir.",30,69,character_speech,5,8,,NATHAN.,#nathan,1262.0,MALE,no_annotation,no_annotation,no_annotation
3845,3845,3845,GerDracor/lessing-nathan-der-weise.xml,"Es ist ein andrer;
              Weit, weit ein andrer, den ich, Saladin,
              Doch auch vorher zu hören bitte.",70,190,character_speech,5,8,,NATHAN.,#nathan,1262.0,MALE,no_annotation,no_annotation,no_annotation
3846,3846,3846,GerDracor/lessing-nathan-der-weise.xml,Wer?,0,4,character_speech,5,8,,SALADIN.,#saladin,1263.0,MALE,no_annotation,no_annotation,no_annotation
3847,3847,3847,GerDracor/lessing-nathan-der-weise.xml,Ihr Bruder!,0,11,character_speech,5,8,,NATHAN.,#nathan,1264.0,MALE,being moved,being moved,being moved
3848,3848,3848,GerDracor/lessing-nathan-der-weise.xml,Rechas Bruder?,0,14,character_speech,5,8,,SALADIN.,#saladin,1265.0,MALE,no_annotation,no_annotation,no_annotation
3849,3849,3849,GerDracor/lessing-nathan-der-weise.xml,Ja!,0,3,character_speech,5,8,,NATHAN.,#nathan,1266.0,MALE,no_annotation,no_annotation,no_annotation
3850,3850,3850,GerDracor/lessing-nathan-der-weise.xml,"
              Mein Bruder?",0,27,character_speech,5,8,,RECHA.,#recha,1267.0,FEMALE,being moved,being moved,being moved
3851,3851,3851,GerDracor/lessing-nathan-der-weise.xml,So hab ich einen Bruder?,42,66,character_speech,5,8,,RECHA.,#recha,1267.0,FEMALE,being moved,being moved,being moved
3852,3852,3852,GerDracor/lessing-nathan-der-weise.xml,aus seiner wilden stummen Zerstreuung auffahrend.,0,49,stage_direction,5,8,speech_part,,#tempelherr,1268.0,MALE,being moved,being moved,being moved
3853,3853,3853,GerDracor/lessing-nathan-der-weise.xml,"
               Wo?",0,19,character_speech,5,8,,TEMPELHERR,#tempelherr,1268.0,MALE,no_annotation,no_annotation,no_annotation
3854,3854,3854,GerDracor/lessing-nathan-der-weise.xml,"wo ist
              Er, dieser Bruder?",20,59,character_speech,5,8,,TEMPELHERR,#tempelherr,1268.0,MALE,no_annotation,no_annotation,no_annotation
3855,3855,3855,GerDracor/lessing-nathan-der-weise.xml,Noch nicht hier?,60,76,character_speech,5,8,,TEMPELHERR,#tempelherr,1268.0,MALE,no_annotation,no_annotation,no_annotation
3856,3856,3856,GerDracor/lessing-nathan-der-weise.xml,"Ich sollt'
              Ihn hier ja treffen.",77,122,character_speech,5,8,,TEMPELHERR,#tempelherr,1268.0,MALE,no_annotation,no_annotation,no_annotation
3857,3857,3857,GerDracor/lessing-nathan-der-weise.xml,Nur Geduld!,0,11,character_speech,5,8,,NATHAN.,#nathan,1269.0,MALE,no_annotation,no_annotation,no_annotation
3858,3858,3858,GerDracor/lessing-nathan-der-weise.xml,äußerst bitter.,0,15,stage_direction,5,8,speech_part,,#tempelherr,1270.0,MALE,abhorrence,negative,emotions of rejection
3859,3859,3859,GerDracor/lessing-nathan-der-weise.xml,"
              Er hat
              Ihr einen Vater aufgebunden: – wird
              Er keinen Bruder für sie finden?",0,118,character_speech,5,8,,TEMPELHERR,#tempelherr,1270.0,MALE,no_annotation,no_annotation,no_annotation
3860,3860,3860,GerDracor/lessing-nathan-der-weise.xml,"
              Das
              Hat noch gefehlt!",0,50,character_speech,5,8,,SALADIN.,#saladin,1271.0,MALE,joy,positive,emotions of pleasure
3861,3861,3861,GerDracor/lessing-nathan-der-weise.xml,Christ!,51,58,character_speech,5,8,,SALADIN.,#saladin,1271.0,MALE,no_annotation,no_annotation,no_annotation
3862,3862,3862,GerDracor/lessing-nathan-der-weise.xml,"ein so niedriger
              Verdacht wär über Assads Lippen nicht
              Gekommen.",59,151,character_speech,5,8,,SALADIN.,#saladin,1271.0,MALE,no_annotation,no_annotation,no_annotation
3863,3863,3863,GerDracor/lessing-nathan-der-weise.xml,– Gut!,152,158,character_speech,5,8,,SALADIN.,#saladin,1271.0,MALE,no_annotation,no_annotation,no_annotation
3864,3864,3864,GerDracor/lessing-nathan-der-weise.xml,fahr nur so fort!,159,176,character_speech,5,8,,SALADIN.,#saladin,1271.0,MALE,no_annotation,no_annotation,no_annotation
3865,3865,3865,GerDracor/lessing-nathan-der-weise.xml,"
              Verzeih
              Ihm!",0,41,character_speech,5,8,,NATHAN.,#nathan,1272.0,MALE,no_annotation,no_annotation,no_annotation
3866,3866,3866,GerDracor/lessing-nathan-der-weise.xml,– Ich verzeih ihm gern.,42,65,character_speech,5,8,,NATHAN.,#nathan,1272.0,MALE,no_annotation,no_annotation,no_annotation
3867,3867,3867,GerDracor/lessing-nathan-der-weise.xml,"– Wer weiß, was wir
              An seiner Stell', in seinem Alter dächten!",66,142,character_speech,5,8,,NATHAN.,#nathan,1272.0,MALE,no_annotation,no_annotation,no_annotation
3868,3868,3868,GerDracor/lessing-nathan-der-weise.xml,Freundschaftlich auf ihn zugehend.,0,34,stage_direction,5,8,speech_part,,#nathan,1272.0,MALE,friendship,positive,emotions of affection
3869,3869,3869,GerDracor/lessing-nathan-der-weise.xml,"
              Natürlich, Ritter!",0,33,character_speech,5,8,,NATHAN.,#nathan,1272.0,MALE,no_annotation,no_annotation,no_annotation
3870,3870,3870,GerDracor/lessing-nathan-der-weise.xml,– Argwohn folgt auf Mißtraun!,34,63,character_speech,5,8,,NATHAN.,#nathan,1272.0,MALE,no_annotation,no_annotation,no_annotation
3871,3871,3871,GerDracor/lessing-nathan-der-weise.xml,"–
              Wenn Ihr mich Euers wahren Namens gleich
              Gewürdigt hättet ...",64,155,character_speech,5,8,,NATHAN.,#nathan,1272.0,MALE,no_annotation,no_annotation,no_annotation
3872,3872,3872,GerDracor/lessing-nathan-der-weise.xml,Wie?,0,4,character_speech,5,8,,TEMPELHERR.,#tempelherr,1273.0,MALE,no_annotation,no_annotation,no_annotation
3873,3873,3873,GerDracor/lessing-nathan-der-weise.xml,Ihr seid kein Stauffen!,0,23,character_speech,5,8,,NATHAN.,#nathan,1274.0,MALE,anger,negative,emotions of rejection
3874,3874,3874,GerDracor/lessing-nathan-der-weise.xml,Wer bin ich denn?,0,17,character_speech,5,8,,TEMPELHERR.,#tempelherr,1275.0,MALE,being moved,being moved,being moved
3875,3875,3875,GerDracor/lessing-nathan-der-weise.xml,Heißt Curd von Stauffen nicht!,0,30,character_speech,5,8,,NATHAN.,#nathan,1276.0,MALE,no_annotation,no_annotation,no_annotation
3876,3876,3876,GerDracor/lessing-nathan-der-weise.xml,Wie heiß ich denn?,0,18,character_speech,5,8,,TEMPELHERR.,#tempelherr,1277.0,MALE,being moved,being moved,being moved
3877,3877,3877,GerDracor/lessing-nathan-der-weise.xml,Heißt Leu von Filneck.,0,22,character_speech,5,8,,NATHAN.,#nathan,1278.0,MALE,no_annotation,no_annotation,no_annotation
3878,3878,3878,GerDracor/lessing-nathan-der-weise.xml,Wie?,0,4,character_speech,5,8,,TEMPELHERR.,#tempelherr,1279.0,MALE,no_annotation,no_annotation,no_annotation
3879,3879,3879,GerDracor/lessing-nathan-der-weise.xml,Ihr stutzt?,0,11,character_speech,5,8,,NATHAN.,#nathan,1280.0,MALE,being moved,being moved,being moved
3880,3880,3880,GerDracor/lessing-nathan-der-weise.xml,Mit Recht!,0,10,character_speech,5,8,,TEMPELHERR.,#tempelherr,1281.0,MALE,no_annotation,no_annotation,no_annotation
3881,3881,3881,GerDracor/lessing-nathan-der-weise.xml,Wer sagt das?,11,24,character_speech,5,8,,TEMPELHERR.,#tempelherr,1281.0,MALE,no_annotation,no_annotation,no_annotation
3882,3882,3882,GerDracor/lessing-nathan-der-weise.xml,"
              Ich; der mehr,
              Noch mehr Euch sagen kann.",0,70,character_speech,5,8,,NATHAN.,#nathan,1282.0,MALE,no_annotation,no_annotation,no_annotation
3883,3883,3883,GerDracor/lessing-nathan-der-weise.xml,"Ich straf' indes
              Euch keiner Lüge.",71,119,character_speech,5,8,,NATHAN.,#nathan,1282.0,MALE,no_annotation,no_annotation,no_annotation
3884,3884,3884,GerDracor/lessing-nathan-der-weise.xml,Nicht?,0,6,character_speech,5,8,,TEMPELHERR.,#tempelherr,1283.0,MALE,no_annotation,no_annotation,no_annotation
3885,3885,3885,GerDracor/lessing-nathan-der-weise.xml,"
              Kann doch wohl sein,
              Daß jener Nam' Euch ebenfalls gebührt.",0,88,character_speech,5,8,,NATHAN.,#nathan,1284.0,MALE,"admiration, reverence",positive,emotions of affection
3886,3886,3886,GerDracor/lessing-nathan-der-weise.xml,Das sollt ich meinen!,0,21,character_speech,5,8,,TEMPELHERR.,#tempelherr,1285.0,MALE,no_annotation,no_annotation,no_annotation
3887,3887,3887,GerDracor/lessing-nathan-der-weise.xml,– (Das hieß Gott ihn sprechen!),22,53,character_speech,5,8,,TEMPELHERR.,#tempelherr,1285.0,MALE,no_annotation,no_annotation,no_annotation
3888,3888,3888,GerDracor/lessing-nathan-der-weise.xml,"
              Denn Eure Mutter – die war eine Stauffin.",0,56,character_speech,5,8,,NATHAN.,#nathan,1286.0,MALE,no_annotation,no_annotation,no_annotation
3889,3889,3889,GerDracor/lessing-nathan-der-weise.xml,"Ihr Bruder, Euer Ohm, der Euch erzogen,
              Dem Eure Eltern Euch in Deutschland ließen,
              Als, von dem rauhen Himmel dort vertrieben,
              Sie wieder hier zu Lande kamen: – Der
              Hieß Curd von Stauffen; mag an Kindesstatt
              Vielleicht Euch angenommen haben!",72,384,character_speech,5,8,,NATHAN.,#nathan,1286.0,MALE,"admiration, reverence",positive,emotions of affection
3890,3890,3890,GerDracor/lessing-nathan-der-weise.xml,"– Seid
              Ihr lange schon mit ihm nun auch herüber
              Gekommen?",385,470,character_speech,5,8,,NATHAN.,#nathan,1286.0,MALE,no_annotation,no_annotation,no_annotation
3891,3891,3891,GerDracor/lessing-nathan-der-weise.xml,Und er lebt doch noch?,471,493,character_speech,5,8,,NATHAN.,#nathan,1286.0,MALE,being moved,being moved,being moved
3892,3892,3892,GerDracor/lessing-nathan-der-weise.xml,"
              Was soll
              Ich sagen?",0,48,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,no_annotation,no_annotation,no_annotation
3893,3893,3893,GerDracor/lessing-nathan-der-weise.xml,– Nathan!,49,58,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,no_annotation,no_annotation,no_annotation
3894,3894,3894,GerDracor/lessing-nathan-der-weise.xml,– Allerdings!,59,72,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,no_annotation,no_annotation,no_annotation
3895,3895,3895,GerDracor/lessing-nathan-der-weise.xml,So ists!,73,81,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,no_annotation,no_annotation,no_annotation
3896,3896,3896,GerDracor/lessing-nathan-der-weise.xml,Er selbst ist tot.,96,114,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,no_annotation,no_annotation,no_annotation
3897,3897,3897,GerDracor/lessing-nathan-der-weise.xml,"Ich kam erst mit der letzten
              Verstärkung unsers Ordens.",115,184,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,no_annotation,no_annotation,no_annotation
3898,3898,3898,GerDracor/lessing-nathan-der-weise.xml,"– Aber, aber –
              Was hat mit diesem allen Rechas Bruder
              Zu schaffen?",185,279,character_speech,5,8,,TEMPELHERR.,#tempelherr,1287.0,MALE,being moved,being moved,being moved
3899,3899,3899,GerDracor/lessing-nathan-der-weise.xml,Euer Vater ...,0,14,character_speech,5,8,,NATHAN.,#nathan,1288.0,MALE,being moved,being moved,being moved
